Sales_ID,Book_ID,Date_ID,Publisher_ID,Price,Copies_Left,Discount_Offer,Rating
S0467,B00467,D1467,P0467,123.42,17,32% off,1.3
S0468,B00468,D1468,P0468,493.31,366,47% off,4.7
S0469,B00469,D1469,P0469,588.97,49,28% off,2.7
S0470,B00470,D1470,P0470,716.44,436,14% off,4.2
S0471,B00471,D1471,P0471,563.73,301,23% off,1.1
S0472,B00472,D1472,P0472,163.3,126,45% off,4.7
S0473,B00473,D1473,P0473,497.81,372,27% off,4.3
S0474,B00474,D1474,P0474,917.29,23,47% off,4
S0475,B00475,D1475,P0475,998.08,84,20% off,1.2
S0476,B00476,D1476,P0476,171.6,141,21% off,4
S0477,B00477,D1477,P0477,718.1,216,30% off,3.1
S0478,B00478,D1478,P0478,721.41,105,35% off,1.6
S0479,B00479,D1479,P0479,589.25,346,37% off,4.2
S0480,B00480,D1480,P0480,348.95,492,31% off,2
S0481,B00481,D1481,P0481,255.04,386,41% off,2.5
S0482,B00482,D1482,P0482,493.71,351,8% off,3.4
S0483,B00483,D1483,P0483,859.79,310,23% off,3.6
S0484,B00484,D1484,P0484,892.04,311,45% off,2.9
S0485,B00485,D1485,P0485,489.32,447,30% off,4.1
S0486,B00486,D1486,P0486,355.08,172,50% off,3
S0487,B00487,D1487,P0487,431.12,331,14% off,2.9
S0488,B00488,D1488,P0488,732.49,390,25% off,1.3
S0489,B00489,D1489,P0489,836.6,3,41% off,1.4
S0490,B00490,D1490,P0490,259.18,487,23% off,4.6
S0491,B00491,D1491,P0491,561.38,311,8% off,2.9
S0492,B00492,D1492,P0492,129.33,480,15% off,1
S0493,B00493,D1493,P0493,914.36,253,15% off,3.8
S0494,B00494,D1494,P0494,557.77,179,8% off,4.4
S0495,B00495,D1495,P0495,476.93,155,28% off,3.6
S0496,B00496,D1496,P0496,954.09,19,44% off,1.8
S0497,B00497,D1497,P0497,347.06,428,29% off,1.4
S0498,B00498,D1498,P0498,590.55,376,18% off,4.6
S0499,B00499,D1499,P0499,982.18,181,25% off,1.8
S0500,B00500,D1500,P0500,868.96,465,28% off,2
S0501,B00501,D1501,P0501,242.36,413,30% off,2.8
S0502,B00502,D1502,P0502,456.08,122,9% off,4
S0503,B00503,D1503,P0503,775.56,408,48% off,3.1
S0504,B00504,D1504,P0504,154.53,164,14% off,3.9
S0505,B00505,D1505,P0505,132.6,316,45% off,1.7
S0506,B00506,D1506,P0506,427.87,151,9% off,1.4
S0507,B00507,D1507,P0507,858,343,17% off,2.4
S0508,B00508,D1508,P0508,676.06,410,15% off,3.6
S0509,B00509,D1509,P0509,637.98,61,5% off,4.4
S0510,B00510,D1510,P0510,273.44,95,48% off,1
S0511,B00511,D1511,P0511,501.54,99,10% off,4
S0512,B00512,D1512,P0512,807.5,361,44% off,1.7
S0513,B00513,D1513,P0513,824.2,129,46% off,3.3
S0514,B00514,D1514,P0514,191.14,410,36% off,2.9
S0515,B00515,D1515,P0515,762.12,432,48% off,1
S0516,B00516,D1516,P0516,987.04,268,37% off,1.3
S0517,B00517,D1517,P0517,497.18,167,20% off,3.7
S0518,B00518,D1518,P0518,680.01,25,18% off,3
S0519,B00519,D1519,P0519,986.65,80,8% off,4.4
S0520,B00520,D1520,P0520,600.61,423,41% off,1.8
S0521,B00521,D1521,P0521,299.4,402,46% off,1.2
S0522,B00522,D1522,P0522,779.1,238,46% off,4.5
S0523,B00523,D1523,P0523,993.66,250,40% off,1.1
S0524,B00524,D1524,P0524,683.44,284,31% off,1.8
S0525,B00525,D1525,P0525,338.62,174,47% off,4.2
S0526,B00526,D1526,P0526,612.35,344,31% off,2.2
S0527,B00527,D1527,P0527,967.46,288,36% off,3.8
S0528,B00528,D1528,P0528,579.14,306,24% off,4.9
S0529,B00529,D1529,P0529,870.61,262,35% off,2.1
S0530,B00530,D1530,P0530,202.27,410,36% off,2.4
S0531,B00531,D1531,P0531,123.06,313,30% off,1.8
S0532,B00532,D1532,P0532,499.58,10,47% off,3.2
S0533,B00533,D1533,P0533,166.96,403,15% off,1.7
S0534,B00534,D1534,P0534,672.73,452,45% off,3
S0535,B00535,D1535,P0535,165.57,431,32% off,2.1
S0536,B00536,D1536,P0536,954.85,371,24% off,3.5
S0537,B00537,D1537,P0537,587.48,462,34% off,2.4
S0538,B00538,D1538,P0538,126.37,433,41% off,2.2
S0539,B00539,D1539,P0539,950.2,446,17% off,1.4
S0540,B00540,D1540,P0540,629.45,232,9% off,1
S0541,B00541,D1541,P0541,309.75,41,29% off,2.2
S0542,B00542,D1542,P0542,452,175,35% off,1.7
S0543,B00543,D1543,P0543,400.33,210,26% off,3.4
S0544,B00544,D1544,P0544,276.48,265,35% off,2.3
S0545,B00545,D1545,P0545,616.8,436,44% off,4.8
S0546,B00546,D1546,P0546,517.44,396,25% off,3.1
S0547,B00547,D1547,P0547,544.73,293,36% off,4.4
S0548,B00548,D1548,P0548,367.89,160,43% off,4.4
S0549,B00549,D1549,P0549,912.36,112,23% off,1.2
S0550,B00550,D1550,P0550,672.29,340,47% off,1.7
S0551,B00551,D1551,P0551,657.3,328,10% off,3.7
S0552,B00552,D1552,P0552,325.87,189,32% off,4.8
S0553,B00553,D1553,P0553,387.7,385,49% off,2.4
S0554,B00554,D1554,P0554,538.2,495,44% off,3.4
S0555,B00555,D1555,P0555,213.86,489,28% off,2.5
S0556,B00556,D1556,P0556,842.56,416,46% off,4.1
S0557,B00557,D1557,P0557,171.38,299,41% off,2.2
S0558,B00558,D1558,P0558,803.83,373,38% off,1.9
S0559,B00559,D1559,P0559,382.6,318,23% off,3.1
S0560,B00560,D1560,P0560,212.33,459,31% off,4.9
S0561,B00561,D1561,P0561,875.44,58,9% off,1.5
S0562,B00562,D1562,P0562,119.88,481,13% off,2.5
S0563,B00563,D1563,P0563,514.41,422,40% off,4.3
S0564,B00564,D1564,P0564,467.38,117,49% off,4.7
S0565,B00565,D1565,P0565,678.73,403,21% off,2.6
S0566,B00566,D1566,P0566,441.05,405,45% off,2.2
S0567,B00567,D1567,P0567,195.86,205,26% off,4
S0568,B00568,D1568,P0568,343.68,133,31% off,1.6
S0569,B00569,D1569,P0569,500.35,232,28% off,3.3
S0570,B00570,D1570,P0570,730.85,339,7% off,1.8
S0571,B00571,D1571,P0571,379.63,193,38% off,4.3
S0572,B00572,D1572,P0572,692.04,208,49% off,4
S0573,B00573,D1573,P0573,650.69,193,34% off,2.1
S0574,B00574,D1574,P0574,926.83,379,43% off,2
S0575,B00575,D1575,P0575,394.4,401,9% off,2.5
S0576,B00576,D1576,P0576,191.67,374,29% off,3.2
S0577,B00577,D1577,P0577,924.02,88,50% off,3.9
S0578,B00578,D1578,P0578,490.64,109,22% off,2.9
S0579,B00579,D1579,P0579,716.7,212,24% off,1.5
S0580,B00580,D1580,P0580,806.19,304,33% off,2.4
S0581,B00581,D1581,P0581,113.92,219,9% off,1.6
S0582,B00582,D1582,P0582,382.37,160,17% off,3
S0583,B00583,D1583,P0583,501,475,24% off,2.9
S0584,B00584,D1584,P0584,535.93,426,28% off,3.2
S0585,B00585,D1585,P0585,666.22,193,15% off,3.4
S0586,B00586,D1586,P0586,532.77,446,18% off,4.6
S0587,B00587,D1587,P0587,693.78,366,30% off,1.7
S0588,B00588,D1588,P0588,391.45,409,8% off,1.7
S0589,B00589,D1589,P0589,131.44,148,12% off,4
S0590,B00590,D1590,P0590,874.91,249,40% off,2.9
S0591,B00591,D1591,P0591,927.82,320,50% off,4.7
S0592,B00592,D1592,P0592,598.12,493,45% off,2.2
S0593,B00593,D1593,P0593,712.62,390,14% off,2.1
S0594,B00594,D1594,P0594,229.2,42,41% off,4.7
S0595,B00595,D1595,P0595,202.55,103,26% off,3.8
S0596,B00596,D1596,P0596,569.12,60,33% off,3.9
S0597,B00597,D1597,P0597,652.43,163,16% off,2
S0598,B00598,D1598,P0598,880.05,219,27% off,2.6
S0599,B00599,D1599,P0599,792.53,217,6% off,2.6
S0600,B00600,D1600,P0600,857.71,214,5% off,1.1
S0601,B00601,D1601,P0601,313.28,147,26% off,2.1
S0602,B00602,D1602,P0602,827.67,207,23% off,1.4
S0603,B00603,D1603,P0603,918.13,14,46% off,4.9
S0604,B00604,D1604,P0604,919.96,118,23% off,2
S0605,B00605,D1605,P0605,258.13,71,30% off,5
S0606,B00606,D1606,P0606,200.63,172,42% off,4.4
S0607,B00607,D1607,P0607,679.65,281,18% off,2.6
S0608,B00608,D1608,P0608,227.73,81,34% off,4.7
S0609,B00609,D1609,P0609,908.25,310,40% off,1.6
S0610,B00610,D1610,P0610,997.81,281,32% off,2.3
S0611,B00611,D1611,P0611,800.96,353,22% off,4.7
S0612,B00612,D1612,P0612,201.55,325,18% off,1.1
S0613,B00613,D1613,P0613,425.01,234,44% off,1.7
S0614,B00614,D1614,P0614,531.2,288,17% off,3.4
S0615,B00615,D1615,P0615,636.4,279,36% off,2.3
S0616,B00616,D1616,P0616,844.4,325,32% off,1.6
S0617,B00617,D1617,P0617,230.66,267,46% off,3.7
S0618,B00618,D1618,P0618,251.35,43,50% off,3.1
S0619,B00619,D1619,P0619,550.45,305,27% off,2.7
S0620,B00620,D1620,P0620,983.44,27,47% off,1.4
S0621,B00621,D1621,P0621,177.84,240,18% off,4.8
S0622,B00622,D1622,P0622,232.59,204,32% off,2.1
S0623,B00623,D1623,P0623,536.55,74,11% off,1.8
S0624,B00624,D1624,P0624,978.82,440,11% off,4.4
S0625,B00625,D1625,P0625,512.03,64,50% off,4.7
S0626,B00626,D1626,P0626,733.33,214,46% off,3.5
S0627,B00627,D1627,P0627,182.52,416,20% off,2.9
S0628,B00628,D1628,P0628,768.04,385,21% off,4.5
S0629,B00629,D1629,P0629,350.7,341,34% off,3.2
S0630,B00630,D1630,P0630,193.16,41,15% off,1.7
S0631,B00631,D1631,P0631,601.62,285,9% off,1.4
S0632,B00632,D1632,P0632,724.01,76,5% off,1.1
S0633,B00633,D1633,P0633,761.07,480,29% off,4.6
S0634,B00634,D1634,P0634,830.19,168,49% off,2.3
S0635,B00635,D1635,P0635,912.2,255,48% off,3.5
S0636,B00636,D1636,P0636,819.37,101,25% off,2.5
S0637,B00637,D1637,P0637,379.57,468,35% off,3.6
S0638,B00638,D1638,P0638,523.77,30,45% off,2.4
S0639,B00639,D1639,P0639,505.08,349,10% off,3.1
S0640,B00640,D1640,P0640,777.26,121,9% off,4.7
S0641,B00641,D1641,P0641,707.98,241,47% off,3.8
S0642,B00642,D1642,P0642,943.63,48,49% off,3.5
S0643,B00643,D1643,P0643,528.28,273,28% off,3.5
S0644,B00644,D1644,P0644,778.52,412,5% off,3.9
S0645,B00645,D1645,P0645,276.4,37,10% off,4.5
S0646,B00646,D1646,P0646,559.44,146,47% off,3.2
S0647,B00647,D1647,P0647,181.65,331,34% off,3.2
S0648,B00648,D1648,P0648,262.25,242,21% off,4.6
S0649,B00649,D1649,P0649,603,440,42% off,4.9
S0650,B00650,D1650,P0650,165.7,349,29% off,3.7
S0651,B00651,D1651,P0651,616.01,43,34% off,2.7
S0652,B00652,D1652,P0652,536.74,286,38% off,2.6
S0653,B00653,D1653,P0653,600.25,468,13% off,2.1
S0654,B00654,D1654,P0654,729.04,158,32% off,1.5
S0655,B00655,D1655,P0655,489.77,125,38% off,4.8
S0656,B00656,D1656,P0656,720.14,450,39% off,1.5
S0657,B00657,D1657,P0657,733.09,326,7% off,4.3
S0658,B00658,D1658,P0658,651.36,126,5% off,1.9
S0659,B00659,D1659,P0659,688.99,374,34% off,1.5
S0660,B00660,D1660,P0660,291.05,52,45% off,2.8
S0661,B00661,D1661,P0661,607.83,172,36% off,4
S0662,B00662,D1662,P0662,961.6,84,45% off,1.3
S0663,B00663,D1663,P0663,163.24,484,35% off,2.4
S0664,B00664,D1664,P0664,619.57,259,39% off,4.8
S0665,B00665,D1665,P0665,312.76,112,9% off,1.9
S0666,B00666,D1666,P0666,971.78,294,17% off,4.9
S0667,B00667,D1667,P0667,507.6,113,33% off,1.1
S0668,B00668,D1668,P0668,928.87,227,44% off,2.6
S0669,B00669,D1669,P0669,597.12,43,17% off,1
S0670,B00670,D1670,P0670,447.58,358,41% off,2.8
S0671,B00671,D1671,P0671,900.13,13,31% off,3.7
S0672,B00672,D1672,P0672,492.58,282,14% off,2.5
S0673,B00673,D1673,P0673,614.05,76,50% off,1.1
S0674,B00674,D1674,P0674,642.73,188,18% off,4.2
S0675,B00675,D1675,P0675,766.35,422,39% off,2.4
S0676,B00676,D1676,P0676,733.24,166,40% off,4.9
S0677,B00677,D1677,P0677,782.76,276,14% off,2.4
S0678,B00678,D1678,P0678,854.27,422,22% off,1.5
S0679,B00679,D1679,P0679,808.83,34,14% off,1.1
S0680,B00680,D1680,P0680,463.85,349,17% off,2.2
S0681,B00681,D1681,P0681,634.42,365,32% off,2.8
S0682,B00682,D1682,P0682,813.07,73,42% off,1.1
S0683,B00683,D1683,P0683,850.71,232,43% off,4.8
S0684,B00684,D1684,P0684,396.7,63,12% off,2.6
S0685,B00685,D1685,P0685,286.78,71,33% off,1.6
S0686,B00686,D1686,P0686,646.74,105,32% off,5
S0687,B00687,D1687,P0687,742.63,252,42% off,1.2
S0688,B00688,D1688,P0688,316.23,55,18% off,3.6
S0689,B00689,D1689,P0689,779.39,214,6% off,2
S0690,B00690,D1690,P0690,992.97,145,37% off,3.4
S0691,B00691,D1691,P0691,558.85,292,6% off,2.6
S0692,B00692,D1692,P0692,783.79,410,22% off,1.1
S0693,B00693,D1693,P0693,970.84,472,39% off,1.3
S0694,B00694,D1694,P0694,945.35,60,10% off,3.5
S0695,B00695,D1695,P0695,945.86,286,26% off,2.6
S0696,B00696,D1696,P0696,385.1,105,21% off,3.2
S0697,B00697,D1697,P0697,665.19,9,31% off,1
S0698,B00698,D1698,P0698,176.75,469,14% off,2
S0699,B00699,D1699,P0699,539.27,355,44% off,2.8
S0700,B00700,D1700,P0700,306.76,200,30% off,3.3
S0701,B00701,D1701,P0701,762.26,348,23% off,1.1
S0702,B00702,D1702,P0702,805.01,172,5% off,3.1
S0703,B00703,D1703,P0703,278.75,443,12% off,4.4
S0704,B00704,D1704,P0704,589.96,262,38% off,3.2
S0705,B00705,D1705,P0705,103.01,117,24% off,4.4
S0706,B00706,D1706,P0706,923.71,368,37% off,1.6
S0707,B00707,D1707,P0707,812.78,450,15% off,5
S0708,B00708,D1708,P0708,808.48,259,15% off,2
S0709,B00709,D1709,P0709,596.3,211,33% off,1.7
S0710,B00710,D1710,P0710,502.58,186,12% off,4.9
S0711,B00711,D1711,P0711,893.65,301,7% off,1.9
S0712,B00712,D1712,P0712,249.05,272,31% off,2.2
S0713,B00713,D1713,P0713,844.51,370,12% off,3.2
S0714,B00714,D1714,P0714,916.68,165,30% off,2.4
S0715,B00715,D1715,P0715,762.36,223,33% off,4.7
S0716,B00716,D1716,P0716,819.24,103,36% off,1.9
S0717,B00717,D1717,P0717,811.69,491,47% off,2.1
S0718,B00718,D1718,P0718,220.33,49,40% off,3.2
S0719,B00719,D1719,P0719,751.23,261,49% off,4.1
S0720,B00720,D1720,P0720,855.79,284,6% off,3.9
S0721,B00721,D1721,P0721,158.99,231,17% off,4.9
S0722,B00722,D1722,P0722,507.83,106,30% off,3.2
S0723,B00723,D1723,P0723,500.52,246,44% off,2.8
S0724,B00724,D1724,P0724,916.92,318,47% off,3.3
S0725,B00725,D1725,P0725,590.61,65,44% off,2
S0726,B00726,D1726,P0726,196.61,36,38% off,2.1
S0727,B00727,D1727,P0727,255.9,17,43% off,2.2
S0728,B00728,D1728,P0728,197.38,290,38% off,2.1
S0729,B00729,D1729,P0729,182.47,271,43% off,1.1
S0730,B00730,D1730,P0730,100.39,113,20% off,1.7
S0731,B00731,D1731,P0731,109.15,458,34% off,2
S0732,B00732,D1732,P0732,367.34,495,42% off,1.7
S0733,B00733,D1733,P0733,674.53,427,22% off,3.5
S0734,B00734,D1734,P0734,274.22,297,11% off,3
S0735,B00735,D1735,P0735,672.2,204,35% off,3.2
S0736,B00736,D1736,P0736,880.89,317,48% off,4.9
S0737,B00737,D1737,P0737,965.23,441,32% off,4.9
S0738,B00738,D1738,P0738,321.53,487,13% off,2.5
S0739,B00739,D1739,P0739,454.94,366,34% off,4.1
S0740,B00740,D1740,P0740,441.48,197,34% off,3.6
S0741,B00741,D1741,P0741,180.74,212,36% off,5
S0742,B00742,D1742,P0742,682.24,189,20% off,4.3
S0743,B00743,D1743,P0743,907.39,311,19% off,1.7
S0744,B00744,D1744,P0744,873.58,91,8% off,1.1
S0745,B00745,D1745,P0745,226.76,130,26% off,4
S0746,B00746,D1746,P0746,463.67,135,13% off,2.5
S0747,B00747,D1747,P0747,181.73,369,7% off,2.5
S0748,B00748,D1748,P0748,163.34,441,13% off,3.9
S0749,B00749,D1749,P0749,673.58,414,33% off,3.1
S0750,B00750,D1750,P0750,874.93,45,38% off,2.7
S0751,B00751,D1751,P0751,724.27,293,8% off,4.7
S0752,B00752,D1752,P0752,926.85,388,25% off,2.9
S0753,B00753,D1753,P0753,115.32,20,14% off,2
S0754,B00754,D1754,P0754,889.04,234,31% off,2.2
S0755,B00755,D1755,P0755,495.15,217,13% off,3.9
S0756,B00756,D1756,P0756,389.25,354,16% off,1.2
S0757,B00757,D1757,P0757,894.33,268,32% off,3.4
S0758,B00758,D1758,P0758,281.71,393,37% off,3.2
S0759,B00759,D1759,P0759,487,58,33% off,4.9
S0760,B00760,D1760,P0760,403.29,79,48% off,4
S0761,B00761,D1761,P0761,755.44,99,46% off,3.9
S0762,B00762,D1762,P0762,475.22,239,5% off,2.7
S0763,B00763,D1763,P0763,692.08,241,27% off,2
S0764,B00764,D1764,P0764,440.83,457,42% off,2.7
S0765,B00765,D1765,P0765,403.23,283,29% off,1.5
S0766,B00766,D1766,P0766,412.69,97,9% off,3.9
S0767,B00767,D1767,P0767,718.29,343,45% off,4.7
S0768,B00768,D1768,P0768,649.88,169,15% off,1.2
S0769,B00769,D1769,P0769,151.92,3,23% off,4.3
S0770,B00770,D1770,P0770,775.95,472,17% off,4.2
S0771,B00771,D1771,P0771,714.52,96,25% off,4.9
S0772,B00772,D1772,P0772,842.02,495,45% off,1.3
S0773,B00773,D1773,P0773,978.97,301,13% off,2.6
S0774,B00774,D1774,P0774,421.6,374,41% off,2.6
S0775,B00775,D1775,P0775,454.23,70,50% off,1.9
S0776,B00776,D1776,P0776,233.13,417,41% off,1.8
S0777,B00777,D1777,P0777,613.97,339,27% off,2
S0778,B00778,D1778,P0778,253.7,21,15% off,2.8
S0779,B00779,D1779,P0779,699.36,206,22% off,1.9
S0780,B00780,D1780,P0780,630.11,415,39% off,2.9
S0781,B00781,D1781,P0781,858.27,343,44% off,3.3
S0782,B00782,D1782,P0782,979.2,31,9% off,2.1
S0783,B00783,D1783,P0783,824.23,136,31% off,4
S0784,B00784,D1784,P0784,568.29,141,23% off,4.3
S0785,B00785,D1785,P0785,188.78,374,49% off,2.9
S0786,B00786,D1786,P0786,983.75,267,29% off,2
S0787,B00787,D1787,P0787,973.18,112,44% off,1
S0788,B00788,D1788,P0788,710.8,221,18% off,3.4
S0789,B00789,D1789,P0789,452.49,313,38% off,4.2
S0790,B00790,D1790,P0790,328.23,89,31% off,3.3
S0791,B00791,D1791,P0791,714.18,205,49% off,3.3
S0792,B00792,D1792,P0792,505.71,384,27% off,1.7
S0793,B00793,D1793,P0793,821.25,371,21% off,1.7
S0794,B00794,D1794,P0794,563.6,225,44% off,1.6
S0795,B00795,D1795,P0795,696.7,180,35% off,3.8
S0796,B00796,D1796,P0796,728.74,62,11% off,1.6
S0797,B00797,D1797,P0797,973.28,60,12% off,4.3
S0798,B00798,D1798,P0798,697.07,63,49% off,1.2
S0799,B00799,D1799,P0799,544.67,50,26% off,3.8
S0800,B00800,D1800,P0800,473.44,125,35% off,1.3
S0801,B00801,D1801,P0801,523.54,51,21% off,4.3
S0802,B00802,D1802,P0802,465.66,290,21% off,4.6
S0803,B00803,D1803,P0803,784.15,252,27% off,3.6
S0804,B00804,D1804,P0804,411.3,217,20% off,4.3
S0805,B00805,D1805,P0805,817.99,451,16% off,3.2
S0806,B00806,D1806,P0806,777.75,31,5% off,4
S0807,B00807,D1807,P0807,303.68,161,19% off,4.7
S0808,B00808,D1808,P0808,592.7,243,35% off,1.7
S0809,B00809,D1809,P0809,305.58,137,34% off,4.3
S0810,B00810,D1810,P0810,679.56,3,47% off,1
S0811,B00811,D1811,P0811,313.37,434,26% off,1.5
S0812,B00812,D1812,P0812,435.94,331,39% off,1.7
S0813,B00813,D1813,P0813,987.66,104,46% off,2.9
S0814,B00814,D1814,P0814,312.06,464,18% off,2.1
S0815,B00815,D1815,P0815,138.24,498,17% off,2.8
S0816,B00816,D1816,P0816,498.18,133,28% off,2.4
S0817,B00817,D1817,P0817,122.76,189,49% off,4.5
S0818,B00818,D1818,P0818,207.16,367,37% off,1.6
S0819,B00819,D1819,P0819,138.36,340,36% off,1.2
S0820,B00820,D1820,P0820,584.72,366,26% off,2.7
S0821,B00821,D1821,P0821,673.63,272,44% off,2.6
S0822,B00822,D1822,P0822,416.64,220,34% off,2
S0823,B00823,D1823,P0823,354.47,385,25% off,3.8
S0824,B00824,D1824,P0824,830.15,117,22% off,3.9
S0825,B00825,D1825,P0825,503.95,309,32% off,1.3
S0826,B00826,D1826,P0826,268.75,410,17% off,4.1
S0827,B00827,D1827,P0827,859.5,183,16% off,2.5
S0828,B00828,D1828,P0828,358.53,132,23% off,3.1
S0829,B00829,D1829,P0829,526.8,161,28% off,4.7
S0830,B00830,D1830,P0830,458.28,52,9% off,2.4
S0831,B00831,D1831,P0831,731.64,317,15% off,1.8
S0832,B00832,D1832,P0832,866.81,404,47% off,4.3
S0833,B00833,D1833,P0833,763.2,104,35% off,4.2
S0834,B00834,D1834,P0834,716.49,158,32% off,2
S0835,B00835,D1835,P0835,600.02,480,11% off,4.3
S0836,B00836,D1836,P0836,876.29,429,47% off,2
S0837,B00837,D1837,P0837,440.24,353,16% off,2.7
S0838,B00838,D1838,P0838,163.36,393,26% off,4.5
S0839,B00839,D1839,P0839,311.67,493,48% off,4.8
S0840,B00840,D1840,P0840,829.29,332,42% off,1.9
S0841,B00841,D1841,P0841,120.71,155,11% off,4.2
S0842,B00842,D1842,P0842,789.92,475,26% off,4.5
S0843,B00843,D1843,P0843,128.03,333,37% off,1.2
S0844,B00844,D1844,P0844,979.05,498,49% off,1.3
S0845,B00845,D1845,P0845,478.87,225,23% off,4.4
S0846,B00846,D1846,P0846,748.33,170,44% off,1.8
S0847,B00847,D1847,P0847,121.34,346,40% off,1.3
S0848,B00848,D1848,P0848,763.96,142,12% off,1.5
S0849,B00849,D1849,P0849,746.63,280,36% off,4.3
S0850,B00850,D1850,P0850,576.01,64,22% off,2.1
S0851,B00851,D1851,P0851,763.39,320,28% off,4.7
S0852,B00852,D1852,P0852,427.46,398,18% off,2.8
S0853,B00853,D1853,P0853,727.64,276,10% off,2.1
S0854,B00854,D1854,P0854,833,259,15% off,1.9
S0855,B00855,D1855,P0855,610.24,226,30% off,1.1
S0856,B00856,D1856,P0856,188.46,454,27% off,3.3
S0857,B00857,D1857,P0857,305.21,499,16% off,4.8
S0858,B00858,D1858,P0858,608.38,151,22% off,2.7
S0859,B00859,D1859,P0859,248.28,62,28% off,3.4
S0860,B00860,D1860,P0860,366.94,450,42% off,2.4
S0861,B00861,D1861,P0861,485.57,313,29% off,4.2
S0862,B00862,D1862,P0862,593.79,247,8% off,3.7
S0863,B00863,D1863,P0863,233.77,422,46% off,3.7
S0864,B00864,D1864,P0864,455.77,9,33% off,2.5
S0865,B00865,D1865,P0865,445.74,103,41% off,2.9
S0866,B00866,D1866,P0866,916.09,151,30% off,3.6
S0867,B00867,D1867,P0867,787.84,441,26% off,3.4
S0868,B00868,D1868,P0868,833.04,6,43% off,4
S0869,B00869,D1869,P0869,349.98,202,27% off,4.5
S0870,B00870,D1870,P0870,301.67,105,16% off,2.2
S0871,B00871,D1871,P0871,453.9,187,12% off,1
S0872,B00872,D1872,P0872,344.35,292,13% off,2.7
S0873,B00873,D1873,P0873,592.69,419,19% off,4.9
S0874,B00874,D1874,P0874,154.98,393,50% off,2.3
S0875,B00875,D1875,P0875,466.06,353,39% off,1.3
S0876,B00876,D1876,P0876,724.98,348,31% off,1.1
S0877,B00877,D1877,P0877,617.36,143,15% off,1.4
S0878,B00878,D1878,P0878,859.51,293,20% off,3.6
S0879,B00879,D1879,P0879,992.53,291,43% off,2.5
S0880,B00880,D1880,P0880,334.03,394,17% off,4.3
S0881,B00881,D1881,P0881,698.38,496,12% off,2.5
S0882,B00882,D1882,P0882,417.04,68,16% off,1.8
S0883,B00883,D1883,P0883,780.2,260,19% off,4.2
S0884,B00884,D1884,P0884,599.59,339,9% off,4
S0885,B00885,D1885,P0885,624.84,433,26% off,5
S0886,B00886,D1886,P0886,523.99,178,49% off,1.5
S0887,B00887,D1887,P0887,444.85,334,42% off,1.1
S0888,B00888,D1888,P0888,517.66,242,26% off,4.2
S0889,B00889,D1889,P0889,747.88,325,29% off,1.1
S0890,B00890,D1890,P0890,595.51,117,7% off,1.5
S0891,B00891,D1891,P0891,838.21,78,12% off,2.1
S0892,B00892,D1892,P0892,230.85,240,27% off,2.4
S0893,B00893,D1893,P0893,796.68,71,22% off,5
S0894,B00894,D1894,P0894,422.96,132,7% off,2.8
S0895,B00895,D1895,P0895,199.35,3,49% off,2
S0896,B00896,D1896,P0896,581.54,398,47% off,4.3
S0897,B00897,D1897,P0897,390.06,61,37% off,1.3
S0898,B00898,D1898,P0898,911.67,226,13% off,2.1
S0899,B00899,D1899,P0899,767.77,310,38% off,1.7
S0900,B00900,D1900,P0900,694.4,396,5% off,4.7
S0901,B00901,D1901,P0901,329.16,105,11% off,1.8
S0902,B00902,D1902,P0902,223.1,364,40% off,2.4
S0903,B00903,D1903,P0903,185.27,102,12% off,4.8
S0904,B00904,D1904,P0904,438.27,110,10% off,4.3
S0905,B00905,D1905,P0905,855.6,319,34% off,2.9
S0906,B00906,D1906,P0906,631.75,20,31% off,3.8
S0907,B00907,D1907,P0907,916.01,219,50% off,3.5
S0908,B00908,D1908,P0908,692.19,283,22% off,3.5
S0909,B00909,D1909,P0909,465.7,185,39% off,2.4
S0910,B00910,D1910,P0910,508.21,72,12% off,3.4
S0911,B00911,D1911,P0911,282.37,480,47% off,2.1
S0912,B00912,D1912,P0912,401.63,444,32% off,3
S0913,B00913,D1913,P0913,544.29,385,39% off,1.3
S0914,B00914,D1914,P0914,692.84,476,39% off,3.6
S0915,B00915,D1915,P0915,585.67,218,35% off,4.7
S0916,B00916,D1916,P0916,429.87,246,44% off,2.6
S0917,B00917,D1917,P0917,190.09,80,17% off,3.2
S0918,B00918,D1918,P0918,942.09,422,50% off,3.9
S0919,B00919,D1919,P0919,627.31,385,21% off,1.9
S0920,B00920,D1920,P0920,428.75,143,34% off,2.3
S0921,B00921,D1921,P0921,922.79,301,16% off,2
S0922,B00922,D1922,P0922,331.09,354,5% off,2.9
S0923,B00923,D1923,P0923,680.16,27,43% off,3.2
S0924,B00924,D1924,P0924,934.92,270,40% off,1.6
S0925,B00925,D1925,P0925,789.1,42,35% off,3
S0926,B00926,D1926,P0926,458.56,62,15% off,4.2
S0927,B00927,D1927,P0927,846.46,479,36% off,2.1
S0928,B00928,D1928,P0928,264.88,41,17% off,4.2
S0929,B00929,D1929,P0929,361.06,228,15% off,4.8
S0930,B00930,D1930,P0930,533.78,139,20% off,2.3
