Date_ID,Sales_Date,Day,Month,Quarter,Year,Weekday
D1517,14-01-2025,14,1,Q1,2025,Tuesday
D1518,07-05-2024,7,5,Q2,2024,Tuesday
D1519,22-06-2025,22,6,Q2,2025,Sunday
D1520,30-04-2024,30,4,Q2,2024,Tuesday
D1521,14-01-2025,14,1,Q1,2025,Tuesday
D1522,07-04-2024,7,4,Q2,2024,Sunday
D1523,06-07-2025,6,7,Q3,2025,Sunday
D1524,25-03-2025,25,3,Q1,2025,Tuesday
D1525,18-01-2025,18,1,Q1,2025,Saturday
D1526,11-05-2025,11,5,Q2,2025,Sunday
D1527,31-05-2025,31,5,Q2,2025,Saturday
D1528,17-06-2024,17,6,Q2,2024,Monday
D1529,08-06-2025,8,6,Q2,2025,Sunday
D1530,28-02-2025,28,2,Q1,2025,Friday
D1531,16-04-2025,16,4,Q2,2025,Wednesday
D1532,14-06-2024,14,6,Q2,2024,Friday
D1533,10-06-2024,10,6,Q2,2024,Monday
D1534,07-06-2024,7,6,Q2,2024,Friday
D1535,25-10-2024,25,10,Q4,2024,Friday
D1536,10-05-2025,10,5,Q2,2025,Saturday
D1537,30-11-2024,30,11,Q4,2024,Saturday
D1538,29-12-2024,29,12,Q4,2024,Sunday
D1539,18-04-2024,18,4,Q2,2024,Thursday
D1540,27-04-2024,27,4,Q2,2024,Saturday
D1541,22-05-2025,22,5,Q2,2025,Thursday
D1542,07-12-2023,7,12,Q4,2023,Thursday
D1543,17-01-2025,17,1,Q1,2025,Friday
D1544,04-03-2025,4,3,Q1,2025,Tuesday
D1545,19-01-2025,19,1,Q1,2025,Sunday
D1546,29-07-2025,29,7,Q3,2025,Tuesday
D1547,25-07-2025,25,7,Q3,2025,Friday
D1548,23-08-2024,23,8,Q3,2024,Friday
D1549,31-12-2024,31,12,Q4,2024,Tuesday
D1550,19-12-2024,19,12,Q4,2024,Thursday
D1551,28-06-2024,28,6,Q2,2024,Friday
D1552,12-02-2024,12,2,Q1,2024,Monday
D1553,13-12-2023,13,12,Q4,2023,Wednesday
D1554,06-10-2025,6,10,Q4,2025,Monday
D1555,26-09-2024,26,9,Q3,2024,Thursday
D1556,10-10-2024,10,10,Q4,2024,Thursday
D1557,22-07-2025,22,7,Q3,2025,Tuesday
D1558,14-10-2024,14,10,Q4,2024,Monday
D1559,15-07-2025,15,7,Q3,2025,Tuesday
D1560,07-11-2024,7,11,Q4,2024,Thursday
D1561,18-05-2024,18,5,Q2,2024,Saturday
D1562,17-12-2024,17,12,Q4,2024,Tuesday
D1563,29-09-2024,29,9,Q3,2024,Sunday
D1564,20-10-2024,20,10,Q4,2024,Sunday
D1565,18-01-2024,18,1,Q1,2024,Thursday
D1566,16-10-2024,16,10,Q4,2024,Wednesday
D1567,28-09-2024,28,9,Q3,2024,Saturday
D1568,02-03-2025,2,3,Q1,2025,Sunday
D1569,14-12-2023,14,12,Q4,2023,Thursday
D1570,16-12-2024,16,12,Q4,2024,Monday
D1571,18-12-2023,18,12,Q4,2023,Monday
D1572,26-11-2024,26,11,Q4,2024,Tuesday
D1573,09-03-2024,9,3,Q1,2024,Saturday
D1574,29-10-2023,29,10,Q4,2023,Sunday
D1575,09-06-2025,9,6,Q2,2025,Monday
D1576,02-06-2024,2,6,Q2,2024,Sunday
D1577,06-09-2024,6,9,Q3,2024,Friday
D1578,20-04-2025,20,4,Q2,2025,Sunday
D1579,11-02-2025,11,2,Q1,2025,Tuesday
D1580,07-02-2025,7,2,Q1,2025,Friday
D1581,12-08-2025,12,8,Q3,2025,Tuesday
D1582,02-02-2025,2,2,Q1,2025,Sunday
D1583,02-01-2024,2,1,Q1,2024,Tuesday
D1584,03-05-2025,3,5,Q2,2025,Saturday
D1585,31-10-2023,31,10,Q4,2023,Tuesday
D1586,06-07-2024,6,7,Q3,2024,Saturday
D1587,26-01-2024,26,1,Q1,2024,Friday
D1588,06-03-2025,6,3,Q1,2025,Thursday
D1589,16-02-2025,16,2,Q1,2025,Sunday
D1590,29-07-2024,29,7,Q3,2024,Monday
D1591,17-03-2024,17,3,Q1,2024,Sunday
D1592,02-12-2023,2,12,Q4,2023,Saturday
D1593,08-05-2024,8,5,Q2,2024,Wednesday
D1594,28-01-2024,28,1,Q1,2024,Sunday
D1595,29-06-2024,29,6,Q2,2024,Saturday
D1596,27-10-2023,27,10,Q4,2023,Friday
D1597,02-02-2025,2,2,Q1,2025,Sunday
D1598,20-08-2024,20,8,Q3,2024,Tuesday
D1599,20-02-2025,20,2,Q1,2025,Thursday
D1600,01-04-2025,1,4,Q2,2025,Tuesday
D1601,19-05-2025,19,5,Q2,2025,Monday
D1602,03-09-2025,3,9,Q3,2025,Wednesday
D1603,28-03-2025,28,3,Q1,2025,Friday
D1604,08-01-2025,8,1,Q1,2025,Wednesday
D1605,15-02-2025,15,2,Q1,2025,Saturday
D1606,03-10-2024,3,10,Q4,2024,Thursday
D1607,13-05-2024,13,5,Q2,2024,Monday
D1608,03-04-2024,3,4,Q2,2024,Wednesday
D1609,22-03-2025,22,3,Q1,2025,Saturday
D1610,20-08-2024,20,8,Q3,2024,Tuesday
D1611,19-02-2025,19,2,Q1,2025,Wednesday
D1612,23-01-2025,23,1,Q1,2025,Thursday
D1613,09-07-2025,9,7,Q3,2025,Wednesday
D1614,26-08-2024,26,8,Q3,2024,Monday
D1615,11-06-2025,11,6,Q2,2025,Wednesday
D1616,14-04-2024,14,4,Q2,2024,Sunday
D1617,21-05-2025,21,5,Q2,2025,Wednesday
D1618,10-02-2024,10,2,Q1,2024,Saturday
D1619,17-01-2024,17,1,Q1,2024,Wednesday
D1620,30-04-2024,30,4,Q2,2024,Tuesday
D1621,30-05-2025,30,5,Q2,2025,Friday
D1622,25-08-2025,25,8,Q3,2025,Monday
D1623,06-06-2025,6,6,Q2,2025,Friday
D1624,11-04-2024,11,4,Q2,2024,Thursday
D1625,13-08-2024,13,8,Q3,2024,Tuesday
D1626,12-08-2024,12,8,Q3,2024,Monday
D1627,22-04-2024,22,4,Q2,2024,Monday
D1628,06-08-2024,6,8,Q3,2024,Tuesday
D1629,30-04-2025,30,4,Q2,2025,Wednesday
D1630,17-10-2024,17,10,Q4,2024,Thursday
D1631,02-05-2025,2,5,Q2,2025,Friday
D1632,10-01-2025,10,1,Q1,2025,Friday
D1633,24-03-2024,24,3,Q1,2024,Sunday
D1634,10-01-2024,10,1,Q1,2024,Wednesday
D1635,04-06-2024,4,6,Q2,2024,Tuesday
D1636,27-08-2025,27,8,Q3,2025,Wednesday
D1637,21-07-2025,21,7,Q3,2025,Monday
D1638,29-04-2024,29,4,Q2,2024,Monday
D1639,27-08-2024,27,8,Q3,2024,Tuesday
D1640,01-12-2024,1,12,Q4,2024,Sunday
D1641,16-05-2024,16,5,Q2,2024,Thursday
D1642,01-08-2025,1,8,Q3,2025,Friday
D1643,09-02-2024,9,2,Q1,2024,Friday
D1644,29-11-2023,29,11,Q4,2023,Wednesday
D1645,30-12-2024,30,12,Q4,2024,Monday
D1646,07-07-2024,7,7,Q3,2024,Sunday
D1647,23-02-2024,23,2,Q1,2024,Friday
D1648,06-01-2025,6,1,Q1,2025,Monday
D1649,02-09-2024,2,9,Q3,2024,Monday
D1650,29-10-2023,29,10,Q4,2023,Sunday
D1651,01-09-2025,1,9,Q3,2025,Monday
D1652,23-07-2025,23,7,Q3,2025,Wednesday
D1653,09-02-2024,9,2,Q1,2024,Friday
D1654,04-08-2024,4,8,Q3,2024,Sunday
D1655,14-07-2025,14,7,Q3,2025,Monday
D1656,10-11-2024,10,11,Q4,2024,Sunday
D1657,26-10-2025,26,10,Q4,2025,Sunday
D1658,12-03-2024,12,3,Q1,2024,Tuesday
D1659,28-04-2024,28,4,Q2,2024,Sunday
D1660,23-12-2024,23,12,Q4,2024,Monday
D1661,03-06-2024,3,6,Q2,2024,Monday
D1662,08-02-2025,8,2,Q1,2025,Saturday
D1663,19-05-2025,19,5,Q2,2025,Monday
D1664,03-01-2024,3,1,Q1,2024,Wednesday
D1665,29-03-2025,29,3,Q1,2025,Saturday
D1666,21-11-2024,21,11,Q4,2024,Thursday
D1667,15-06-2024,15,6,Q2,2024,Saturday
D1668,03-11-2024,3,11,Q4,2024,Sunday
D1669,30-10-2024,30,10,Q4,2024,Wednesday
D1670,19-07-2024,19,7,Q3,2024,Friday
D1671,25-11-2023,25,11,Q4,2023,Saturday
D1672,10-01-2024,10,1,Q1,2024,Wednesday
D1673,31-07-2025,31,7,Q3,2025,Thursday
D1674,29-10-2024,29,10,Q4,2024,Tuesday
D1675,07-06-2024,7,6,Q2,2024,Friday
D1676,09-02-2024,9,2,Q1,2024,Friday
D1677,28-03-2024,28,3,Q1,2024,Thursday
D1678,25-09-2024,25,9,Q3,2024,Wednesday
D1679,23-01-2025,23,1,Q1,2025,Thursday
D1680,10-12-2024,10,12,Q4,2024,Tuesday
D1681,15-02-2025,15,2,Q1,2025,Saturday
D1682,07-09-2025,7,9,Q3,2025,Sunday
D1683,01-06-2024,1,6,Q2,2024,Saturday
D1684,03-08-2024,3,8,Q3,2024,Saturday
D1685,27-02-2025,27,2,Q1,2025,Thursday
D1686,03-07-2024,3,7,Q3,2024,Wednesday
D1687,13-05-2025,13,5,Q2,2025,Tuesday
D1688,04-12-2024,4,12,Q4,2024,Wednesday
D1689,06-02-2025,6,2,Q1,2025,Thursday
D1690,02-10-2024,2,10,Q4,2024,Wednesday
D1691,23-03-2024,23,3,Q1,2024,Saturday
D1692,17-03-2024,17,3,Q1,2024,Sunday
D1693,27-12-2024,27,12,Q4,2024,Friday
D1694,14-12-2024,14,12,Q4,2024,Saturday
D1695,08-12-2024,8,12,Q4,2024,Sunday
D1696,25-06-2024,25,6,Q2,2024,Tuesday
D1697,26-04-2024,26,4,Q2,2024,Friday
D1698,30-11-2024,30,11,Q4,2024,Saturday
D1699,19-09-2024,19,9,Q3,2024,Thursday
D1700,29-04-2024,29,4,Q2,2024,Monday
D1701,29-05-2025,29,5,Q2,2025,Thursday
D1702,16-11-2023,16,11,Q4,2023,Thursday
D1703,25-02-2024,25,2,Q1,2024,Sunday
D1704,16-08-2025,16,8,Q3,2025,Saturday
D1705,07-01-2025,7,1,Q1,2025,Tuesday
D1706,19-10-2025,19,10,Q4,2025,Sunday
D1707,06-03-2025,6,3,Q1,2025,Thursday
D1708,29-01-2024,29,1,Q1,2024,Monday
D1709,14-11-2024,14,11,Q4,2024,Thursday
D1710,18-12-2024,18,12,Q4,2024,Wednesday
D1711,31-10-2024,31,10,Q4,2024,Thursday
D1712,31-10-2023,31,10,Q4,2023,Tuesday
D1713,23-02-2025,23,2,Q1,2025,Sunday
D1714,24-06-2025,24,6,Q2,2025,Tuesday
D1715,20-08-2025,20,8,Q3,2025,Wednesday
D1716,09-07-2025,9,7,Q3,2025,Wednesday
D1717,24-05-2025,24,5,Q2,2025,Saturday
D1718,22-05-2025,22,5,Q2,2025,Thursday
D1719,19-08-2025,19,8,Q3,2025,Tuesday
D1720,09-09-2025,9,9,Q3,2025,Tuesday
D1721,03-08-2024,3,8,Q3,2024,Saturday
D1722,20-09-2024,20,9,Q3,2024,Friday
D1723,12-05-2024,12,5,Q2,2024,Sunday
D1724,06-02-2025,6,2,Q1,2025,Thursday
D1725,13-10-2025,13,10,Q4,2025,Monday
D1726,26-03-2025,26,3,Q1,2025,Wednesday
D1727,02-01-2025,2,1,Q1,2025,Thursday
D1728,08-05-2024,8,5,Q2,2024,Wednesday
D1729,29-07-2024,29,7,Q3,2024,Monday
D1730,24-03-2024,24,3,Q1,2024,Sunday
D1731,12-10-2024,12,10,Q4,2024,Saturday
D1732,14-11-2024,14,11,Q4,2024,Thursday
D1733,04-04-2024,4,4,Q2,2024,Thursday
D1734,12-04-2025,12,4,Q2,2025,Saturday
D1735,09-09-2025,9,9,Q3,2025,Tuesday
D1736,16-08-2025,16,8,Q3,2025,Saturday
D1737,29-05-2024,29,5,Q2,2024,Wednesday
D1738,29-07-2025,29,7,Q3,2025,Tuesday
D1739,02-03-2025,2,3,Q1,2025,Sunday
D1740,13-11-2023,13,11,Q4,2023,Monday
D1741,05-05-2025,5,5,Q2,2025,Monday
D1742,01-03-2025,1,3,Q1,2025,Saturday
D1743,19-09-2025,19,9,Q3,2025,Friday
D1744,11-07-2025,11,7,Q3,2025,Friday
D1745,04-09-2025,4,9,Q3,2025,Thursday
D1746,19-07-2025,19,7,Q3,2025,Saturday
D1747,21-07-2024,21,7,Q3,2024,Sunday
D1748,31-05-2024,31,5,Q2,2024,Friday
D1749,06-05-2024,6,5,Q2,2024,Monday
D1750,16-03-2025,16,3,Q1,2025,Sunday
D1751,17-04-2024,17,4,Q2,2024,Wednesday
D1752,08-03-2024,8,3,Q1,2024,Friday
D1753,13-04-2024,13,4,Q2,2024,Saturday
D1754,12-05-2025,12,5,Q2,2025,Monday
D1755,27-12-2024,27,12,Q4,2024,Friday
D1756,14-01-2024,14,1,Q1,2024,Sunday
D1757,07-01-2024,7,1,Q1,2024,Sunday
D1758,30-07-2025,30,7,Q3,2025,Wednesday
D1759,08-05-2025,8,5,Q2,2025,Thursday
D1760,14-05-2025,14,5,Q2,2025,Wednesday
D1761,20-08-2025,20,8,Q3,2025,Wednesday
D1762,28-10-2024,28,10,Q4,2024,Monday
D1763,28-06-2024,28,6,Q2,2024,Friday
D1764,20-08-2025,20,8,Q3,2025,Wednesday
D1765,05-06-2024,5,6,Q2,2024,Wednesday
D1766,06-09-2024,6,9,Q3,2024,Friday
D1767,16-11-2023,16,11,Q4,2023,Thursday
D1768,13-11-2024,13,11,Q4,2024,Wednesday
D1769,28-11-2023,28,11,Q4,2023,Tuesday
D1770,15-09-2025,15,9,Q3,2025,Monday
D1771,21-05-2025,21,5,Q2,2025,Wednesday
D1772,06-09-2025,6,9,Q3,2025,Saturday
D1773,07-11-2024,7,11,Q4,2024,Thursday
D1774,23-02-2024,23,2,Q1,2024,Friday
D1775,05-05-2025,5,5,Q2,2025,Monday
D1776,05-05-2024,5,5,Q2,2024,Sunday
D1777,09-12-2024,9,12,Q4,2024,Monday
D1778,11-02-2025,11,2,Q1,2025,Tuesday
D1779,15-08-2025,15,8,Q3,2025,Friday
D1780,22-09-2025,22,9,Q3,2025,Monday
D1781,29-09-2024,29,9,Q3,2024,Sunday
D1782,07-09-2025,7,9,Q3,2025,Sunday
D1783,06-01-2024,6,1,Q1,2024,Saturday
D1784,01-12-2023,1,12,Q4,2023,Friday
D1785,14-06-2024,14,6,Q2,2024,Friday
D1786,24-01-2024,24,1,Q1,2024,Wednesday
D1787,19-08-2024,19,8,Q3,2024,Monday
D1788,07-01-2025,7,1,Q1,2025,Tuesday
D1789,14-09-2024,14,9,Q3,2024,Saturday
D1790,28-12-2023,28,12,Q4,2023,Thursday
D1791,03-10-2024,3,10,Q4,2024,Thursday
D1792,27-08-2024,27,8,Q3,2024,Tuesday
D1793,18-07-2025,18,7,Q3,2025,Friday
D1794,24-07-2024,24,7,Q3,2024,Wednesday
D1795,05-09-2025,5,9,Q3,2025,Friday
D1796,18-08-2024,18,8,Q3,2024,Sunday
D1797,27-08-2024,27,8,Q3,2024,Tuesday
D1798,03-09-2025,3,9,Q3,2025,Wednesday
D1799,24-09-2025,24,9,Q3,2025,Wednesday
D1800,07-04-2025,7,4,Q2,2025,Monday
D1801,03-06-2024,3,6,Q2,2024,Monday
D1802,17-06-2025,17,6,Q2,2025,Tuesday
D1803,23-05-2024,23,5,Q2,2024,Thursday
D1804,06-04-2025,6,4,Q2,2025,Sunday
D1805,04-08-2024,4,8,Q3,2024,Sunday
D1806,27-02-2024,27,2,Q1,2024,Tuesday
D1807,17-07-2025,17,7,Q3,2025,Thursday
D1808,05-04-2025,5,4,Q2,2025,Saturday
D1809,04-04-2025,4,4,Q2,2025,Friday
D1810,17-07-2024,17,7,Q3,2024,Wednesday
D1811,27-12-2024,27,12,Q4,2024,Friday
D1812,25-09-2025,25,9,Q3,2025,Thursday
D1813,01-12-2023,1,12,Q4,2023,Friday
D1814,03-05-2025,3,5,Q2,2025,Saturday
D1815,27-06-2025,27,6,Q2,2025,Friday
D1816,18-02-2024,18,2,Q1,2024,Sunday
D1817,11-07-2024,11,7,Q3,2024,Thursday
D1818,29-07-2025,29,7,Q3,2025,Tuesday
D1819,20-03-2025,20,3,Q1,2025,Thursday
D1820,19-01-2024,19,1,Q1,2024,Friday
D1821,10-03-2025,10,3,Q1,2025,Monday
D1822,16-09-2025,16,9,Q3,2025,Tuesday
D1823,05-02-2024,5,2,Q1,2024,Monday
D1824,15-01-2024,15,1,Q1,2024,Monday
D1825,31-03-2025,31,3,Q1,2025,Monday
D1826,12-11-2024,12,11,Q4,2024,Tuesday
D1827,17-07-2024,17,7,Q3,2024,Wednesday
D1828,14-08-2025,14,8,Q3,2025,Thursday
D1829,25-03-2025,25,3,Q1,2025,Tuesday
D1830,20-02-2024,20,2,Q1,2024,Tuesday
D1831,13-08-2024,13,8,Q3,2024,Tuesday
D1832,06-08-2025,6,8,Q3,2025,Wednesday
D1833,13-06-2025,13,6,Q2,2025,Friday
D1834,07-04-2024,7,4,Q2,2024,Sunday
D1835,04-12-2024,4,12,Q4,2024,Wednesday
D1836,10-08-2025,10,8,Q3,2025,Sunday
D1837,20-12-2024,20,12,Q4,2024,Friday
D1838,06-05-2025,6,5,Q2,2025,Tuesday
D1839,02-07-2025,2,7,Q3,2025,Wednesday
D1840,19-01-2024,19,1,Q1,2024,Friday
D1841,08-07-2024,8,7,Q3,2024,Monday
D1842,09-04-2025,9,4,Q2,2025,Wednesday
D1843,16-08-2025,16,8,Q3,2025,Saturday
D1844,03-07-2024,3,7,Q3,2024,Wednesday
D1845,09-01-2025,9,1,Q1,2025,Thursday
D1846,10-07-2025,10,7,Q3,2025,Thursday
D1847,02-10-2025,2,10,Q4,2025,Thursday
D1848,08-02-2025,8,2,Q1,2025,Saturday
D1849,15-11-2024,15,11,Q4,2024,Friday
D1850,01-12-2024,1,12,Q4,2024,Sunday
D1851,12-01-2025,12,1,Q1,2025,Sunday
D1852,25-09-2025,25,9,Q3,2025,Thursday
D1853,24-10-2025,24,10,Q4,2025,Friday
D1854,25-08-2025,25,8,Q3,2025,Monday
D1855,02-07-2025,2,7,Q3,2025,Wednesday
D1856,09-04-2025,9,4,Q2,2025,Wednesday
D1857,26-07-2025,26,7,Q3,2025,Saturday
D1858,26-07-2025,26,7,Q3,2025,Saturday
D1859,19-11-2024,19,11,Q4,2024,Tuesday
D1860,28-08-2025,28,8,Q3,2025,Thursday
D1861,11-08-2024,11,8,Q3,2024,Sunday
D1862,22-01-2025,22,1,Q1,2025,Wednesday
D1863,14-05-2024,14,5,Q2,2024,Tuesday
D1864,28-07-2025,28,7,Q3,2025,Monday
D1865,08-12-2023,8,12,Q4,2023,Friday
D1866,22-06-2024,22,6,Q2,2024,Saturday
D1867,29-01-2025,29,1,Q1,2025,Wednesday
D1868,22-12-2023,22,12,Q4,2023,Friday
D1869,18-08-2025,18,8,Q3,2025,Monday
D1870,19-06-2024,19,6,Q2,2024,Wednesday
D1871,05-03-2025,5,3,Q1,2025,Wednesday
D1872,22-06-2025,22,6,Q2,2025,Sunday
D1873,14-01-2024,14,1,Q1,2024,Sunday
D1874,09-09-2025,9,9,Q3,2025,Tuesday
D1875,20-01-2024,20,1,Q1,2024,Saturday
D1876,31-03-2025,31,3,Q1,2025,Monday
D1877,17-09-2024,17,9,Q3,2024,Tuesday
D1878,27-10-2024,27,10,Q4,2024,Sunday
D1879,29-11-2024,29,11,Q4,2024,Friday
D1880,22-03-2025,22,3,Q1,2025,Saturday
D1881,10-03-2024,10,3,Q1,2024,Sunday
D1882,05-09-2024,5,9,Q3,2024,Thursday
D1883,12-06-2025,12,6,Q2,2025,Thursday
D1884,02-04-2024,2,4,Q2,2024,Tuesday
D1885,01-06-2024,1,6,Q2,2024,Saturday
D1886,15-05-2025,15,5,Q2,2025,Thursday
D1887,21-11-2024,21,11,Q4,2024,Thursday
D1888,13-06-2024,13,6,Q2,2024,Thursday
D1889,11-05-2025,11,5,Q2,2025,Sunday
D1890,20-02-2025,20,2,Q1,2025,Thursday
D1891,20-10-2025,20,10,Q4,2025,Monday
D1892,25-07-2024,25,7,Q3,2024,Thursday
D1893,01-05-2024,1,5,Q2,2024,Wednesday
D1894,19-04-2024,19,4,Q2,2024,Friday
D1895,23-12-2023,23,12,Q4,2023,Saturday
D1896,12-08-2024,12,8,Q3,2024,Monday
D1897,08-06-2025,8,6,Q2,2025,Sunday
D1898,07-09-2024,7,9,Q3,2024,Saturday
D1899,22-01-2025,22,1,Q1,2025,Wednesday
D1900,16-04-2024,16,4,Q2,2024,Tuesday
D1901,21-06-2024,21,6,Q2,2024,Friday
D1902,13-08-2024,13,8,Q3,2024,Tuesday
D1903,03-06-2024,3,6,Q2,2024,Monday
D1904,09-05-2025,9,5,Q2,2025,Friday
D1905,21-05-2024,21,5,Q2,2024,Tuesday
D1906,04-12-2024,4,12,Q4,2024,Wednesday
D1907,30-07-2024,30,7,Q3,2024,Tuesday
D1908,30-03-2025,30,3,Q1,2025,Sunday
D1909,12-06-2025,12,6,Q2,2025,Thursday
D1910,26-08-2025,26,8,Q3,2025,Tuesday
D1911,07-11-2023,7,11,Q4,2023,Tuesday
D1912,25-10-2025,25,10,Q4,2025,Saturday
D1913,26-05-2024,26,5,Q2,2024,Sunday
D1914,20-11-2024,20,11,Q4,2024,Wednesday
D1915,29-06-2025,29,6,Q2,2025,Sunday
D1916,24-05-2025,24,5,Q2,2025,Saturday
D1917,20-09-2024,20,9,Q3,2024,Friday
D1918,22-09-2025,22,9,Q3,2025,Monday
D1919,30-10-2024,30,10,Q4,2024,Wednesday
D1920,22-08-2025,22,8,Q3,2025,Friday
D1921,26-08-2025,26,8,Q3,2025,Tuesday
D1922,08-05-2025,8,5,Q2,2025,Thursday
D1923,30-06-2024,30,6,Q2,2024,Sunday
D1924,07-02-2024,7,2,Q1,2024,Wednesday
D1925,17-08-2024,17,8,Q3,2024,Saturday
D1926,12-11-2023,12,11,Q4,2023,Sunday
D1927,07-01-2025,7,1,Q1,2025,Tuesday
D1928,31-03-2024,31,3,Q1,2024,Sunday
D1929,02-08-2025,2,8,Q3,2025,Saturday
D1930,24-10-2024,24,10,Q4,2024,Thursday
D1931,12-08-2025,12,8,Q3,2025,Tuesday
D1932,20-02-2025,20,2,Q1,2025,Thursday
D1933,24-12-2023,24,12,Q4,2023,Sunday
D1934,22-01-2024,22,1,Q1,2024,Monday
D1935,29-12-2023,29,12,Q4,2023,Friday
D1936,27-12-2023,27,12,Q4,2023,Wednesday
D1937,08-02-2024,8,2,Q1,2024,Thursday
D1938,03-05-2025,3,5,Q2,2025,Saturday
D1939,22-09-2024,22,9,Q3,2024,Sunday
D1940,19-09-2024,19,9,Q3,2024,Thursday
D1941,06-02-2024,6,2,Q1,2024,Tuesday
D1942,10-11-2023,10,11,Q4,2023,Friday
D1943,22-11-2023,22,11,Q4,2023,Wednesday
D1944,04-03-2024,4,3,Q1,2024,Monday
D1945,14-09-2025,14,9,Q3,2025,Sunday
D1946,07-06-2024,7,6,Q2,2024,Friday
D1947,29-05-2024,29,5,Q2,2024,Wednesday
D1948,02-01-2025,2,1,Q1,2025,Thursday
D1949,21-01-2025,21,1,Q1,2025,Tuesday
D1950,29-07-2025,29,7,Q3,2025,Tuesday
D1951,27-12-2024,27,12,Q4,2024,Friday
D1952,06-04-2025,6,4,Q2,2025,Sunday
D1953,16-11-2023,16,11,Q4,2023,Thursday
D1954,12-11-2023,12,11,Q4,2023,Sunday
D1955,26-01-2024,26,1,Q1,2024,Friday
D1956,14-07-2025,14,7,Q3,2025,Monday
D1957,29-08-2024,29,8,Q3,2024,Thursday
D1958,13-04-2024,13,4,Q2,2024,Saturday
D1959,12-03-2024,12,3,Q1,2024,Tuesday
D1960,09-03-2025,9,3,Q1,2025,Sunday
D1961,23-08-2025,23,8,Q3,2025,Saturday
D1962,08-12-2023,8,12,Q4,2023,Friday
D1963,02-02-2024,2,2,Q1,2024,Friday
D1964,20-05-2024,20,5,Q2,2024,Monday
D1965,28-11-2023,28,11,Q4,2023,Tuesday
D1966,05-12-2024,5,12,Q4,2024,Thursday
D1967,27-03-2024,27,3,Q1,2024,Wednesday
D1968,20-04-2024,20,4,Q2,2024,Saturday
D1969,14-02-2025,14,2,Q1,2025,Friday
D1970,29-12-2024,29,12,Q4,2024,Sunday
D1971,04-02-2025,4,2,Q1,2025,Tuesday
D1972,19-04-2025,19,4,Q2,2025,Saturday
D1973,26-06-2024,26,6,Q2,2024,Wednesday
D1974,21-02-2025,21,2,Q1,2025,Friday
D1975,20-10-2025,20,10,Q4,2025,Monday
D1976,31-01-2024,31,1,Q1,2024,Wednesday
D1977,25-12-2024,25,12,Q4,2024,Wednesday
D1978,03-03-2024,3,3,Q1,2024,Sunday
D1979,04-07-2025,4,7,Q3,2025,Friday
D1980,11-11-2023,11,11,Q4,2023,Saturday
D1981,06-10-2024,6,10,Q4,2024,Sunday
D1982,11-08-2024,11,8,Q3,2024,Sunday
D1983,07-10-2024,7,10,Q4,2024,Monday
D1984,07-02-2025,7,2,Q1,2025,Friday
D1985,23-02-2025,23,2,Q1,2025,Sunday
D1986,25-03-2025,25,3,Q1,2025,Tuesday
D1987,23-06-2024,23,6,Q2,2024,Sunday
D1988,11-12-2023,11,12,Q4,2023,Monday
D1989,29-07-2024,29,7,Q3,2024,Monday
D1990,04-09-2025,4,9,Q3,2025,Thursday
D1991,24-07-2025,24,7,Q3,2025,Thursday
D1992,12-10-2025,12,10,Q4,2025,Sunday
D1993,25-12-2024,25,12,Q4,2024,Wednesday
D1994,20-09-2025,20,9,Q3,2025,Saturday
D1995,18-06-2025,18,6,Q2,2025,Wednesday
D1996,07-09-2025,7,9,Q3,2025,Sunday
D1997,22-08-2024,22,8,Q3,2024,Thursday
D1998,21-02-2025,21,2,Q1,2025,Friday
D1999,31-12-2024,31,12,Q4,2024,Tuesday
D2000,20-11-2024,20,11,Q4,2024,Wednesday
D2001,20-09-2024,20,9,Q3,2024,Friday
D2002,14-04-2025,14,4,Q2,2025,Monday
D2003,23-04-2025,23,4,Q2,2025,Wednesday
D2004,14-12-2024,14,12,Q4,2024,Saturday
D2005,31-12-2024,31,12,Q4,2024,Tuesday
D2006,15-10-2025,15,10,Q4,2025,Wednesday
D2007,04-04-2025,4,4,Q2,2025,Friday
D2008,08-06-2024,8,6,Q2,2024,Saturday
D2009,09-08-2025,9,8,Q3,2025,Saturday
D2010,04-04-2024,4,4,Q2,2024,Thursday
D2011,22-04-2024,22,4,Q2,2024,Monday
D2012,23-01-2024,23,1,Q1,2024,Tuesday
D2013,06-10-2025,6,10,Q4,2025,Monday
D2014,06-04-2025,6,4,Q2,2025,Sunday
D2015,31-03-2024,31,3,Q1,2024,Sunday
D2016,15-10-2025,15,10,Q4,2025,Wednesday
D2017,10-02-2025,10,2,Q1,2025,Monday
D2018,13-09-2024,13,9,Q3,2024,Friday
D2019,31-08-2024,31,8,Q3,2024,Saturday
D2020,08-02-2024,8,2,Q1,2024,Thursday
D2021,14-07-2024,14,7,Q3,2024,Sunday
D2022,09-03-2024,9,3,Q1,2024,Saturday
D2023,01-07-2025,1,7,Q3,2025,Tuesday
D2024,11-03-2024,11,3,Q1,2024,Monday
D2025,26-11-2023,26,11,Q4,2023,Sunday
D2026,21-12-2023,21,12,Q4,2023,Thursday
D2027,31-10-2024,31,10,Q4,2024,Thursday
D2028,04-01-2024,4,1,Q1,2024,Thursday
D2029,25-09-2024,25,9,Q3,2024,Wednesday
D2030,22-09-2024,22,9,Q3,2024,Sunday
D2031,17-08-2024,17,8,Q3,2024,Saturday
D2032,17-06-2025,17,6,Q2,2025,Tuesday
